Date,Type,Tx,Buy,Sell,BuyUnits,SellUnits
2021-03-25T02:17:04.000Z,,0x4d10f1b0cb12ee10b6f898109eec35111cd5e7d548823d15bc08f0e9d74c8175,ETH,ETH,0.0025,0.2989
2021-03-25T02:19:20.000Z,,0xda66e6aa271566fb94479728e144e73a66fce730571862d1fa8090d373a42bf3,ETH,ETH,0.0025,0.2991
2021-03-25T02:19:20.000Z,,0x7b30bdd2d5b39af4316dc5b3b41d7dad4786b7bfb89f87beecc185e647db8cb4,ETH,ETH,0.0025,0.299
2021-03-25T13:52:38.000Z,Withdrawal,0x86f7b4f0763c6fcd86636f8845a07978871a26ffd22e52ac088b0abf2b3e4def,,ETH,,0.5
2021-03-25T21:29:45.000Z,Withdrawal,0xa18ef87fde3d69dc392fd0d374d91d580e93442be0d757620efee67712dae75a,,ETH,,0.6051
2021-03-25T21:41:36.000Z,Deposit,0xe20160589bdafc8adf72f57f3258647e0d7e48d34f1fb5a784b4bdb4ad676ea1,ETH,,100,
2021-03-25T21:42:08.000Z,Withdrawal,0x0d9251babf9ac07478c5ef6bc87766cfca8856a048934d5e98bef48876d4e195,,ETH,,0.7327
2021-03-25T21:55:01.000Z,Withdrawal,0x053a4067d959e26abe8bd1d22c004db354a23723d89ae2ae4e8f26c4fc598eae,,ETH,,1.1
2021-03-25T22:01:16.000Z,Withdrawal,0x411a6c469b61c26c5e141c5f73f89fd5ef7c5d37a50e1b15cb557853b7a75978,,ETH,,2
2021-03-28T23:39:29.000Z,Withdrawal,0x0877963cbe91c575b559f1c0634934973b02988e340354475dcc6e87fb1543ab,,USDC,,3000
2021-03-31T14:11:35.000Z,Withdrawal,0x3308537c4b63c1b69679513c9854344f494c67202eae674099de0ca1aab4820e,,USDC,,5000
2021-03-31T14:48:01.000Z,Withdrawal,0xb1dac6ddb84e6bd1894bd19647c497bfa1f6299c59fc8ceda55a928360ce8e17,,USDC,,1000
2021-03-31T17:42:52.000Z,Withdrawal,0x71b3425fdbae33e8fc1e3dbd4f58307ca18758e47b6429a182fa2cbec7f6eb7d,,USDC,,1000
2021-03-31T23:49:41.000Z,Withdrawal,0xf75d70dbb83b190c898f4dd3553f1b7462e02cd2d05faf3e9ad8303a9c213dca,,USDC,,5000
2021-04-03T10:57:22.000Z,Withdrawal,0x1f8c43efff29dbdf794a6be703310d85a8e5222efc9cc2e2fe8f7b98c3827548,,USDC,,1000
2021-04-03T13:08:47.000Z,Swap,0xb18a81c85605a46aafea29bc8d474fc89b41f6bb6a206ada2d48aaa30c38cfaa,USDC,FOAM,45458.729966,500000
2021-04-03T13:12:24.000Z,Swap,0x0eb245a58698ad919edbbaeff726da9f4600fa63b0ec08f4822cef774ce21834,USDC,FOAM,39908.542405,500000
2021-04-03T21:22:59.000Z,Swap,0xb4be687b002a0a06c85295c27c98f21be108a3abd2994d1c521f5e549f485000,USDC,FOAM,40741.250767,500000
2021-04-04T15:23:27.000Z,Swap,0x5c84c218d19de14ec52ec697535eabb1dede27d0c43b2570f11471bd5120b3cb,USDC,FOAM,38599.141117,500000
2021-04-05T01:08:45.000Z,Withdrawal,0x3dae88b11271cb5020734d36b835ce60e2cc1b85c15f42135532f4f60b685a53,,DAI,,252.52
2021-04-05T14:21:34.000Z,,0xa37f8b28f7d7729b63dcbbff2d3efc9c298b0743219e37a72d1398700ffe1144,ETH,ETH,0.00119803184673141,0.013178350314045515
2021-04-10T23:12:48.000Z,Swap,0x02b8fcdfaf5f4cf037d9b83a37475602581833c415497f9af85ef2cd587d290c,USDC,FOAM,41841.961165,500000
2021-04-10T23:14:38.000Z,Deposit,0x4843ebe4643ed7d9e7d2b703d3b8879858b9ea368f15f5d85525a43e4282bdfe,COMP,,47.62133975461165,
2021-04-10T23:17:00.000Z,Swap,0xb03606616ae3944159d9ecb9dbf74602921c7a8227dbdcdd73ff7c6f956c9766,USDC,STAKE,147925.774349,5047.1298
2021-04-10T23:19:39.000Z,Swap,0x42bbc49305ab00f471e5f255780d89470896bc91bc8f37761603a42e1c37c8c2,USDC,COMP,21219.751247,47.62133975461165
2021-04-11T03:25:06.000Z,Swap,0xa19cecafe95e0a4759eb228f2fe08721a6a2c3b23670a25acf32fdfc368041ce,USDC,FOAM,37680.446476,500000
2021-04-11T03:29:38.000Z,Swap,0xa9f8074c2a1efdfe57172a01937e97304b3eb6e2d84176b51e2a92eb9cbbaca7,USDC,1INCH,17255.245275,2968.7128155661326
2021-04-11T03:31:42.000Z,Swap,0x03df09aa61da2ee83b133882b64d8991b88b45cb375bba7726a4e3560e9a4f94,USDC,TORN,4283.449711,34.220568974073146
2021-04-11T06:41:52.000Z,Deposit,0x04a79581b130e7a06faca40ae1cfb3557846b04bd3def98808a2d43e0502900d,STAKE,,345.68695110996833,
2021-04-11T06:43:14.000Z,Swap,0xa4597d8871e9d6d475defb3e833f60fdd95c691083588be8796f30e0f28c17a8,USDC,STAKE,10510.685066,345.6869559487553
2021-04-11T06:45:54.000Z,Swap,0x7026a5f757fd048d899278143343ae48429e3988b5b6852bcbb0202dc50eff13,USDC,FOAM,61963.347476,1000000
2021-04-11T06:54:49.000Z,Swap,0x0cf5ffe8dd9fd877644aea1254033bfbc863b20406dea7b0d83f07a178580dfb,USDC,FOAM,39221.661753,736412.9972040185
2021-04-11T22:57:15.000Z,Withdrawal,0xfa83242d75ae996c1d11231e69d6b338631f45c3603d72022b4bedff2c23d1eb,,ETH,,0.15
2021-04-12T14:09:18.000Z,Withdrawal,0xbed7a78b81fda06e3d078d92f30be582edcdd027f2dad327f8337bbfae38d240,,USDC,,100000
2021-04-13T14:45:24.000Z,Swap,0x59c12aeddb98a416b58b5e1c7955c674d8e51d4c7bbb0d0f9fda87bf874de95f,PAINT,USDC,11713076.734777825,20000
2021-04-13T16:33:58.000Z,Withdrawal,0x0301cbdd5ef2f256225420d2cd83b503c4284634a93b40b18e2053a7a59ac51c,,USDC,,100000
2021-04-13T21:25:24.000Z,Withdrawal,0xcb3f551530d70fc62ee51b37fd7e6755aaa27d5d41ff77b6caa3adb6f8037bd2,,USDC,,1750
2021-04-14T00:49:12.000Z,Deposit,0x46cea97ad9917355ceb6dd41a4619aa5385f82d0c2c3cb6043eb9f6373363612,NU,,3423051.4351777756,
2021-04-14T00:51:42.000Z,Swap,0xf29af51e0944e292386323b95cb27bf7b5f8c9ee6044e399f3b340828c9a2e21,PAINT,NU,7965734.305427975,20000
2021-04-14T00:55:25.000Z,Swap,0x2a797137037300e2c543636d280fc4569985cddb7d979fb4ed1c33e40defaf1b,USDC,NU,573128.304685,1000000
2021-04-14T01:01:35.000Z,Swap,0xeee9c1212587c6c687021da58be384c8b788584366a4003c0404709c65d4ff96,USDC,NU,527084.195096,1000000
2021-04-14T01:04:29.000Z,Swap,0x67876d189d02b562280189fcc8dbcd43d51c22d88c1a0bb7b6bda304abfe22bc,USDC,NU,315620.893835,1000000
2021-04-14T01:07:16.000Z,Withdrawal,0x96706ef9a8a5930b2571cad88e1a49af31c4db03bafde8abbb84b434898f3bc5,,NU,,273845
2021-04-14T01:15:30.000Z,Swap,0xfdc92af4c1995c7839417d3ab254cb8577f51d066668189afa6b79d62ad60fe5,USDC,NU,54738.759435,100000
2021-04-14T01:38:59.000Z,Swap,0x21a56a7c96a840653f36ea57a32f73989dc589c357b41fbf4e1bc5febaef41da,USDC,NU,228369.498566,429206.43517777545
2021-04-14T01:41:27.000Z,Withdrawal,0x15fcbe4beae15999c0f4e53a879fcd95992c9ad90570940938940f47ba00bf97,,ETH,,100
2021-04-14T01:46:54.000Z,Withdrawal,0x828c125ca65b62f4bbcee674662ba81acb7bb6cfe004406569370436ddf22dd4,,USDC,,31100
2021-04-14T01:56:44.000Z,Withdrawal,0x477c1966ee9c19b784b2a119b725508ab8fc3323ecaf94af343a7ced8b99a62d,,USDC,,150
2021-04-16T11:39:06.000Z,Withdrawal,0x3c1b98795d0e8ffc69b67e6073114882229f2438f17868c263496653c229452d,,USDC,,1
2021-04-16T12:55:58.000Z,Withdrawal,0xea1b848df96fab37d8d0dbde0a8ffa1347237517d330332bd9977eb98a0b79be,,USDC,,399999
2021-04-16T17:20:51.000Z,Withdrawal,0x6ae9a1c673e3bcfec76accd4549e4311fb3449be7b0f5c38190de1b3f859d421,,ETH,,6.5
2021-04-20T11:15:02.000Z,Withdrawal,0x38e24bca563dfd1536a242c16fa800514b0b28166f085d182e6980efc1ba6c19,,USDC,,75000
2021-04-22T02:46:08.000Z,Withdrawal,0x2b8c1769d028a4ba7863b3f79262dbc7c3b3a9434801bd3d62ed8b96ffa0a2e7,,USDC,,250000
2021-04-23T11:50:22.000Z,Withdrawal,0xbb9364191dfaf64dff18c0b91bc7e137eb9c88922879d2b1c07aca6d86fefb38,,USDC,,20
2021-04-25T14:08:24.000Z,Withdrawal,0x633374b0ffbe27a1fb0bd0dcb237e87ac104c6ae4ce0aff56923df2df5e6c2ad,,ETH,,1
2021-04-26T01:12:27.000Z,Withdrawal,0x95b6dbb489fb4b05957bda9fa43f0769fa852dd6d75ded96b1706a7bd5b7cf7b,,USDC,,200
2021-04-26T02:00:20.000Z,Withdrawal,0x204b57bd6cf78d539d63a0685bec4705b4d291d978902b54e34bca008548316e,,USDC,,200
2021-04-26T20:51:39.000Z,Withdrawal,0x6951bd4bbb6d13d4b2d55a48523aa2c441fbfaa2b0a993853bbc68fdf27fdc84,,ETH,,0.1
2021-04-26T21:51:58.000Z,Withdrawal,0x844b3ab0210a8e5f37bc5b5121bc34ca9bcce033ea1359aeff570d1ef5aefa3f,,ETH,,1.9
2021-04-27T01:12:39.000Z,Withdrawal,0x35fc99208dab4d24e4f823821e4d5c1fbc9ea36d689c6e7b9d53e6e3933374e8,,USDC,,200
2021-04-30T13:12:47.000Z,Withdrawal,0xba231c3a524201167c6dcf05e4e081d1f29146c379078d414eb8040414334823,,USDC,,75000
2021-04-30T22:16:57.000Z,Withdrawal,0x0ea683086094af3d21f51c45d6ef9fec9801e781b16291ca71d9ae0197a60764,,USDC,,1050
2021-05-03T15:56:48.000Z,Withdrawal,0x3b763cc29ded97de0821144123a18462cc8b1652ea07e7aacd938f1eaf39e0b9,,USDC,,1500
2021-05-03T15:56:58.000Z,Withdrawal,0xb20d2bc2bc00a9672e982197ebfee474db2beb7188be8b9874bc817bc086f9b5,,USDC,,7500
2021-05-03T16:13:07.000Z,Withdrawal,0x258ce2835f0c37a4f0a08306a445b2c8e22f6637a9eae302b130fadda8e58cb8,,USDC,,3843
2021-05-03T17:31:59.000Z,Withdrawal,0x6da6180345a4a6c94060a1477cf258df167dee819b5b1595fb0d104fd40c5589,,USDC,,500
2021-05-03T17:42:43.000Z,Withdrawal,0x2b8440b0189825453f4f22770c2e7c6f61d180d45ccfb08c01185ad6d2cef315,,USDC,,1000
2021-05-03T17:43:42.000Z,Withdrawal,0xca6440467cf612fdcaef6659818695043652245970c4576b909dd4276c05dad0,,USDC,,1200
2021-05-04T19:12:45.000Z,Deposit,0xc39df3ac35c5a8dc53f6abc3d798b14315c2a88fd618ba87fab69c826c95e897,BANK,,131921.41700369,
2021-05-05T06:32:08.000Z,Withdrawal,0xfc1e7480344233d9320554fadec1080585bbe34063fe004b04369811642e212f,,USDC,,2500
2021-05-06T03:17:16.000Z,Withdrawal,0x2ffd082afe78c0bcbfdd575d549549d4d5c928b86aa3b1a9ddc83c45607a6ec1,,USDC,,1216.7
2021-05-11T23:58:50.000Z,Withdrawal,0x495b7b82d2d5ea7a003098fa63b3cbb21483ca75100488e1e7bec8ef749330e1,,ETH,,8
2021-05-14T16:32:16.000Z,Withdrawal,0x1e4cfbbd0dcfe784151cccea361d7d30b45d10499f1c03317434d41d179c05e5,,USDC,,10000
2021-05-14T19:31:13.000Z,Withdrawal,0x3455fcc236e20661fa3d4a3a3a59ad5e92295d05d693151db910874d86663556,,USDC,,75375
2021-05-19T19:01:21.000Z,Withdrawal,0x89ad8f69bfdb4af35f17b4272ef039a1cf2caf9f2a3130b558d5a33e48cf6203,,USDC,,100
2021-05-19T19:10:38.000Z,Withdrawal,0xbe888facca02f58c45b0d822acc9156b2c55b1d277dd6f974077a9c3393a555e,,USDC,,2120
2021-05-24T05:06:49.000Z,Withdrawal,0x5e1e16d7565eeded86f617f7a7365c464c230ec6cf94176c2f132962dd65f3e4,,USDC,,100000
2021-05-25T17:33:04.000Z,Deposit,0x50e87bc0b3367243a0b8fa578b331e52551c3a7e64c07dbce50f300c7367c7c8,GTC,,37531.64,
2021-05-26T12:52:54.000Z,Withdrawal,0x92d92e3618e0f58af54ead5d774fc22e9f81c897747da1b82264fa40194111fc,,USDC,,2000
2021-05-26T14:39:55.000Z,Withdrawal,0x07043e65af47ebf3d8a5e9863fa90738d330183866a13d9138421d6cb14b71ef,,ETH,,1
2021-05-28T03:56:28.000Z,Withdrawal,0x9bacb1c7a13d61d56ae914d1a7eae8cbb9ddcf8c9b663761079d121cd0c6eab9,,USDC,,21250
2021-05-29T19:58:43.000Z,Withdrawal,0x6ab676f03548d8aad9ac0c111f4e6c889c599ecfe603d71ef4779c06b9df3ba3,,USDC,,35000
2021-05-31T17:25:40.000Z,Withdrawal,0xa88e2716391ecfe04cfd4de0324bfa90c7836141bb4234ad8519d7d09ea85716,,USDC,,3000
2021-05-31T17:56:58.000Z,Withdrawal,0x71c7db2688b9d300c6b18acd37e3e0ea75a4d609ad596a6971f192631fd6885a,,USDC,,1000
2021-05-31T17:57:41.000Z,Withdrawal,0xba90386a5a892fa698ac9cee7e3178c82e2a5f00df311d64fd4b7acfaed3410b,,USDC,,1200
2021-05-31T17:59:13.000Z,Withdrawal,0x6805c8589058ff64231e9a1bde7fe718709af87c0116dc5f7e000e9b684f29a9,,USDC,,2500
2021-05-31T18:14:58.000Z,Withdrawal,0xb4b0194a4ff3591f8e9a72abbb80f7930c3326ebf40b2653f8aff51e55cfc66b,,USDC,,500
2021-05-31T18:25:55.000Z,Withdrawal,0x9b97b32a10a1d806f8952434cd5ab5868f65df53462b4a6826e9873a64ff7972,,USDC,,5000
2021-05-31T18:55:06.000Z,Withdrawal,0x11a8bb95092ca0f5a29272247d62f9499f47eb532c98820c0746775441c83e9b,,USDC,,5000
2021-06-02T01:13:37.000Z,Withdrawal,0x9a6780e98bbc34237f2faeb46bf851a860be6ef383633e5d48650938da9049e3,,USDC,,600
2021-06-02T17:39:01.000Z,Withdrawal,0xa3ddf122d4f2b977098a4a88c2664f43d68a4e699e75266ab40a6badbd4e42c0,,USDC,,63400
2021-06-02T20:43:07.000Z,Withdrawal,0x287b6525af537721a7739b624f5a8dd0841b15a5a5bece66547582bcce1e9442,,ETH,,0.5
2021-06-03T22:11:38.000Z,Withdrawal,0x55221d231d6a3e6771db8a6cc7d5b73f14f7f68321ea580c0103720c677295ab,,USDC,,5280
2021-06-08T00:59:19.000Z,Withdrawal,0x0bb14c553526267bec61a58f5a17bbffc6f36df41c3e1f3c83eee52f9a25db07,,USDC,,3150
2021-06-14T22:10:08.000Z,Withdrawal,0xa49f934ff2070673fe2001ed1846d41557475fc7ba3b6e0c059ffd601d56c77d,,USDC,,100
2021-06-14T22:34:06.000Z,Withdrawal,0x3be34378589ba43b6046a968acccbdde2142958d60185b10a9b77c1af06360c1,,USDC,,3150
2021-06-16T23:01:08.000Z,Withdrawal,0x7e3e57c054c7128e2220d1705c1f55e2e11020a04e6719e9d6128533a08ad052,,ETH,,0.016000000000001145
2021-06-18T13:28:36.000Z,Withdrawal,0xd937e4de80a06398e605c319d8265934fe0230562917a0522f165892e366d4c6,,USDC,,20000
2021-06-18T15:45:20.000Z,Withdrawal,0x13747d9dfd26c52e1582d56b4d7016be87ff793d2d9ee9091ea2b10e1fa19074,,DAI,,100.00663550900263
2021-06-21T05:36:55.000Z,Withdrawal,0x19db256455ce36955451a2472428e9a17076be7b21d849f4bf719e87dd41f4bb,,USDC,,100000
2021-06-22T19:12:13.000Z,Withdrawal,0xdb885b0bb3b16704b586726be855410dd1fa3af72b0275eeea09ce19fa7744dd,,USDC,,10760
2021-06-24T01:54:05.000Z,Withdrawal,0xca3724fd652e544c0c28ffb9d050da63f559eb22fc4458db47d2c5537fdeaa29,,USDC,,1000
2021-06-26T00:06:50.000Z,Withdrawal,0x8f5e0f03183932393086e6898d22baf34709edde44e2346d67a52d7d3c23bcc9,,USDC,,3900
2021-06-26T23:49:40.000Z,Withdrawal,0x01757eeedca8d7f8a56602b5cdadcb2099fbb4b340aef892f34ee266d00bda7b,,ETH,,2.1
2021-06-28T15:53:12.000Z,Withdrawal,0x78c11f8ee33616f4bedc03316c45279bcde1bc837220872dfe8a190e90803c18,,USDC,,999997.12
2021-06-28T17:12:34.000Z,Withdrawal,0xabfe1185131fb228365b5f129d2473b83e6347c127718b23f9bc427c6e642a0f,,USDC,,4720
2021-06-28T17:19:09.000Z,Withdrawal,0x5cde892b3af38033881d913d5ac47e9a44578245f49b31fd6c67b1cafba81e66,,USDC,,100000
2021-07-02T18:23:04.000Z,Withdrawal,0xc42faf1b09545066efd385733791f298973068f49135d160c88274c988a4d20f,,USDC,,4000
2021-07-04T12:05:13.000Z,Withdrawal,0xacff029f447a96f7425ad5471712542d733b9fda6849d556850bdcba65b2e4b7,,USDC,,5000
2021-07-04T21:04:16.000Z,Deposit,0xf65387cd5fb2c37f4124489843f941e4205a4d7c745ed8ce85624b6fd0ff7325,USDC,,33446,
2021-07-05T15:02:25.000Z,,0x0b77a0e979e04818f03e7c0a09ea9c8ab8d650173dfaf33da4d1b5d2717a7ad5,ETH,ETH,0.000870718408469925,0.17588511851092495
2021-07-05T18:59:11.000Z,Withdrawal,0x7e62f47eecc9ce1f408c9b67bac0776520373f749396cc75c1477b65681e281a,,GTC,,37531.64
2021-07-08T19:05:19.000Z,Withdrawal,0xe3238617c11c4d3d3ef23b6d7e147d45e185b0f44f830d2b3c93d52cbacd0055,,USDC,,5000
2021-07-12T18:30:02.000Z,ENS: Renew,0x3fb16671afd2d65fd902bd7f82d9bae403111228f9a3eba75e7b117a803a23a8,ETH,ETH,0.009888537805079823,0.16720064891722347
2021-07-14T17:07:07.000Z,Withdrawal,0x293f34f281faf2cf0f7d208b45affedccf62c85f303684d0d5f463e8ba0d0442,,ETH,,0.23
2021-07-15T00:00:04.000Z,Withdrawal,0x240538f3134a1e9496d9bad79f85d56b49d2f9bd28bb90ce0836138c3d4e3e27,,USDC,,1775
2021-07-17T15:05:59.000Z,Withdrawal,0x1ca066541dbc78e7e1de30a5698466b8418e7d9ee0b6504d32fcbd75c5e25791,,USDC,,56700
2021-07-18T16:37:26.000Z,Withdrawal,0x0cc883b05fcba9e7cbb948cc845277666144c56e88f8fabdf331300fa6662c85,,ETH,,0.5
2021-07-20T12:27:51.000Z,Withdrawal,0x393c71c0de0d4ba419cefd60ce13a31fb1ff59a20f9214226532daad81072882,,USDC,,35
2021-07-22T11:59:53.000Z,Withdrawal,0x5331b7ccdab1ffb82c73a72bf7be52b3191176e3de788640315574ef4f6a2c50,,ETH,,0.1
2021-07-22T15:01:45.000Z,Withdrawal,0xf1de8f81e888a1cd4f34411c7b7bab3c5447a52aadf214e66613290ccb85b3ae,,ETH,,3
2021-07-22T15:26:51.000Z,Deposit,0x42589995bfb6b03ae70d510c0fe2398894c7c1407a7262708045c2f561bccf82,ETH,,3,
2021-07-23T18:52:09.000Z,Withdrawal,0x76dfaadae39722bdb901f0f2a07c18209ad18c129a4fd765b9ecbb8af1e51d07,,USDC,,5760
2021-07-23T19:35:29.000Z,Withdrawal,0x1883f1224e21b6e97d57b92679e07611f63d13655bfc371ab0c88963463986b1,,ETH,,1.025
2021-07-25T18:09:44.000Z,Withdrawal,0x504beee263617db14e738979b47b26d8839ecd728987547abb2bc06f0b4462ad,,WETH,,1
2021-07-26T02:23:59.000Z,Withdrawal,0x34f8f14fd67b5e0b75ebb5b568b1c212f60050b910e49dbcdb13c6c7e827ab32,,ETH,,0.25
2021-07-26T18:24:24.000Z,Withdrawal,0x83f954ac4910fa783c78f698c6bc4b97805f65a0222c0e0a3fdf14644518060e,,USDC,,100217.44
2021-07-27T22:41:45.000Z,Withdrawal,0xdaa9849282e62813a25d14dad2060c57d437640b0de5fb10e3ccfb7e833781c3,,USDC,,400
2021-07-28T17:39:53.000Z,Withdrawal,0x5caaed43c1be0cff7e4a65d675263ef983ef418ef8a5e914acbfbd196b1db7ff,,USDC,,5000
2021-07-28T21:49:40.000Z,Withdrawal,0x96fe4f32746c2017a28d9e55203eb64db88d5494a087072f57068523e3280cfe,,USDC,,1000
2021-07-29T04:40:47.000Z,Withdrawal,0x4531988db2de1d5eefe8d372646850325ac813082643f058fb701db8818557e0,,USDC,,38400
2021-07-29T05:47:26.000Z,Withdrawal,0x66667b07db408ae49530f66254e67a1be40bb6a4ffd516bafdef5900a7ac69fc,,USDC,,2000
2021-08-01T13:05:24.000Z,Withdrawal,0x75185287c88345cd091f049d8aedd845f30d312ab859369975a01ab4126ff2dd,,USDC,,2500
2021-08-01T13:20:02.000Z,Withdrawal,0x3560bffc19fddfd47c55b4d4f22bce9928a667af810d37b6d60911474d26b96a,,USDC,,1000
2021-08-02T10:31:57.000Z,Withdrawal,0x1089ba7d2719b769a090d1ed2bf615a474d55db02468a317f70f23cfd32ed815,,USDC,,10000
2021-08-02T20:18:20.000Z,Withdrawal,0xdfc4538619e6ab7f9c2255e548c92b99445218f1d9231016654d8846442d5a98,,USDC,,1980
2021-08-03T16:26:53.000Z,Withdrawal,0x55a0894f1aab6643083cde9f174985b3f029c526adba4853ff77677c31757d7c,,ETH,,0.204
2021-08-04T18:15:56.000Z,Deposit,0x60b99764986de57fbf0720931306ba95abb8d309fe98fec0d74073512b5a622f,GRT,,0.1,
2021-08-04T18:25:59.000Z,Deposit,0xac254c9f236b705c52ff1b78af779a9f526386cd687bbf0cd8d0cc8c682274b7,GRT,,30000,
2021-08-04T19:05:26.000Z,Withdrawal,0xa5c1693a81e14bfebc425e864f8a545da6dd35eb0ad390fbb6f00576a43502d6,,USDC,,200
2021-08-08T18:18:53.000Z,Withdrawal,0x7ea1ac9248a4ac9746a04017d9a021708ad6987660310e0902aafb930a126aa2,,USDC,,1000
2021-08-09T18:06:41.000Z,Swap,0x80569ba35d81215d72bcc89624275f6d1aa2acaa8e228b8912f0d5ca1d86ecd0,FWB,USDC,1457.7023561769204,50000
2021-08-10T17:22:53.000Z,Withdrawal,0x653a8751002335a5bfd129d4590ae912b66006c5345933389653820b8ab0154a,,USDC,,10000
2021-08-11T02:46:09.000Z,Withdrawal,0x6ab1c4d66621924222282c20f275291b031533ab552b8b08ef811b08618c6273,,ETH,,0.1
2021-08-13T09:49:09.000Z,Withdrawal,0x251dee011dce607d74001cfe763afbadd06529fba9154fb6569473073a4837d5,,USDC,,1188
2021-08-13T17:18:54.000Z,Withdrawal,0x5a0dedb15fcacbf3785540ca8bdf7f89cdd508b6f7a9f4607bad45087f95bc24,,USDC,,2500
2021-08-13T21:48:36.000Z,Withdrawal,0x451fe78b6dd84404816a54b2ba9dbbc011348b4e5c28075badf499fe2a344cf3,,USDC,,38400
2021-08-18T13:44:23.000Z,Withdrawal,0xeb2c0d36c97ffc63bd01456c8eb3c72fbed4d640384b75e551b5a863d47bbcbf,,USDC,,15000
2021-08-19T19:24:08.000Z,Withdrawal,0x5400ed25abbd48f0d2296050463c8e7aa42d788e8ebd53c2a225c950ce34e185,,USDC,,5000
2021-08-23T13:59:51.000Z,Withdrawal,0x3fd0053a32b022502714dde027d67ed803f206e3a3752c32bbd58e6ce4985b83,,USDC,,86200
2021-08-23T21:11:55.000Z,Withdrawal,0x98ff2629a70a75a5f18015266921f362f5299ec3bf028eea5d5f4a66bf944fa4,,USDC,,500
2021-08-25T13:15:43.000Z,Swap,0x4ae67d7795e66be46c46e190b602de6683e193cefc3afccd02f7321b1d86fd78,DAI,USDC,994.6569335396595,1000
2021-08-25T13:18:43.000Z,Withdrawal,0x4cdfb2224f8ef54347d04d7de47d57bbacf983aef2efd08b5a24aa4514edb750,,DAI,,200
2021-08-25T13:46:43.000Z,ENS: Renew,0xd8b6b81b56923cbe741610859e052a2312bfc3e72eeecc83ea34b80c7d1a6f67,ETH,ETH,0.015867564835838118,0.1745432131942193
2021-08-25T13:49:10.000Z,ENS: Renew,0xa8735794c3f373d3ad010a932b1e8a7e06595a3a4989494c0e2783ced69a5141,ETH,ETH,0.015867564835838118,0.1745432131942193
2021-08-25T23:24:51.000Z,Withdrawal,0x7cd8fc0fe29ded9011fb2695f27779602463800bc184a3727ff6476b188d9068,,USDC,,24351
2021-08-26T15:59:13.000Z,Withdrawal,0xa4e90d9bfeb6b7e64aa5d669fdaae07b5233ddb5924f04228ea3d359b0ed2fba,,USDC,,250
2021-08-26T18:41:59.000Z,Withdrawal,0x226d681b34639860b686f1f75ab0d5cf90777e7dbe4f12c98a08fb6a56b4a0d0,,USDC,,5000
2021-08-30T07:20:57.000Z,Swap,0x290e277eb7a8a73a659f5fed56ecd8809a8a99c5a4bb02648e0168cfde0dd967,FWB,USDC,142.9461986671488,25000
2021-08-31T19:09:53.000Z,Withdrawal,0xf3c464938d9d3a825e5fbac673e0a3575bfe411149653b636cc3e3275289e397,,USDC,,3500
2021-08-31T19:11:32.000Z,Withdrawal,0xd89ad68b6367388cabe5448bfcf3e62129c63ec3bc66267def98ae6a2cd5993a,,ETH,,0.15
2021-08-31T19:11:32.000Z,Withdrawal,0xef1b5298042f46321a3077aa3b10372a7127e3baff34017309e6d6c0a76df6b0,,USDC,,900
2021-08-31T20:44:33.000Z,Withdrawal,0xa209e07bc076455710145beeaa29a068dc463af697e592bd7af5f6a621e2e664,,USDC,,5040
2021-08-31T20:44:33.000Z,Withdrawal,0x0184eca1d0de100a7d77172cc7dc434114cf98cb6ae12d0955c331e4909ce8d7,,USDC,,4000
2021-08-31T20:45:32.000Z,Withdrawal,0x0ac0737f3186b078202fe8e24f88d45326c47421c8e157d9df6b5bea59d3608d,,USDC,,900
2021-08-31T20:46:02.000Z,Withdrawal,0x81a1d40959d5848b49a63e2dd6f1e23eb84e7ce4155350ff14108535203cfc40,,USDC,,500
2021-08-31T22:40:58.000Z,Withdrawal,0xce67a5465e29fb5608fe4bda4fde32b9b2ff44061cea949ad6baff805c2b20ef,,ETH,,0.06
2021-09-01T14:03:50.000Z,Withdrawal,0x6464fd41cef9e2410b4c8e4ad9b4fb5700c0284dcc2ab625d1caf74198853e68,,USDC,,1450
2021-09-01T14:14:19.000Z,Deposit,0xa7b5dae67e60318850d05360ab88f4f31de84603e8676c1e254b13c6db8bc383,USDC,,1000000,
2021-09-01T19:15:39.000Z,Withdrawal,0x6c15fa6049726e7376c5cce25562076059a67e1d7dc375c44fdf45b9aac5332a,,USDC,,10000
2021-09-03T15:28:53.000Z,Withdrawal,0xd946d2de16d5d665cb2daea4ba8edea030e5c071c354916838d1394e6c6d11e2,,USDC,,25000
2021-09-03T15:42:21.000Z,Withdrawal,0x1c9c99af90902247c542b0ae2311a07a98f19109178e515f53ada96e76827878,,USDC,,4000
2021-09-04T14:27:58.000Z,Withdrawal,0x7dc2f763bf18aeee74ccea22e8194f84288709211d9c0203dd73262a36595e8a,,USDC,,1270
2021-09-04T14:28:23.000Z,Withdrawal,0xa2d35ca78f40acd0bcd2cdfcfef2c695d08b3ef5c93e10f809fc3d0e0b4f3cf7,,USDC,,10000
2021-09-05T23:32:19.000Z,Withdrawal,0xb687869fdcf5053d8c363e847843d4273a8cd266b527d85de6c3e692b9850e70,,USDC,,20000
2021-09-06T03:05:35.000Z,Withdrawal,0xa8c21ee209fbfcdb68ceb6ac8b3857694aacbc8d7092a3477544362258d68c9a,,ETH,,1
